,Knesset Number,Member ID,First Name,Last Name,Gender,Party ID,Party Name,Role ID,Role Desc
382,1,2347,אבא,חושי,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
383,1,2348,יעקב,חזן,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
384,1,2360,אברהם,טביב,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
385,1,2361,יצחק,טבנקין,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
386,1,2362,ז'ניה,טברסקי,נקבה,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
387,1,2363,תופיק,טובי,זכר,129,מפלגה קומוניסטית ישראלית,54,חבר/ת סיעה
388,1,2373,צבי,יהודה,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
389,1,2375,דב,יוסף,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
390,1,2379,נתן,ילין-מור,זכר,125,רשימת הלוחמים,54,חבר/ת סיעה
391,1,2381,מאיר,יערי,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
392,1,2389,ישראל,ישעיהו-שרעבי,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
393,1,2390,אידוב,כהן,זכר,123,מפלגה פרוגרסיבית,54,חבר/ת סיעה
394,1,2396,מנחם,כהן,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
395,1,2404,קלמן,כהנא,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
396,1,2400,רחל,כהן-כגן,נקבה,145,"ויצ""ו",54,חבר/ת סיעה
397,1,2401,חיים,כהן-מגורי,זכר,115,תנועת החרות,54,חבר/ת סיעה
398,1,2407,יונה,כסה,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
399,1,2412,שמואל,כץ,זכר,115,תנועת החרות,54,חבר/ת סיעה
400,1,2416,פנחס,לבון,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
401,1,2417,שלמה,לביא,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
402,1,2422,מאיר-דוד,לוונשטיין,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
403,1,2427,יצחק-מאיר,לוין,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
404,1,2433,אליעזר,ליבנה,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
405,1,2434,דוד,ליבשיץ,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
406,1,2440,יוסף,לם,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
407,1,2441,חנה,למדן,נקבה,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
408,1,2442,חיים,לנדאו,זכר,115,תנועת החרות,54,חבר/ת סיעה
409,1,2443,אליהו,לנקין,זכר,115,תנועת החרות,54,חבר/ת סיעה
410,1,2448,גולדה,מאיר,נקבה,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
411,1,2456,אליהו,מזור,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
412,1,2460,יהודה לייב,מימון,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
413,1,2461,עדה,מימון,נקבה,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
414,1,2462,בנימין,מינץ,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
415,1,2464,שמואל,מיקוניס,זכר,129,מפלגה קומוניסטית ישראלית,54,חבר/ת סיעה
416,1,2471,יעקב,מרידור,זכר,115,תנועת החרות,54,חבר/ת סיעה
417,1,2472,שמואל,מרלין,זכר,115,תנועת החרות,54,חבר/ת סיעה
418,1,2478,מרדכי,נורוק,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
419,1,2486,נחום,ניר-רפאלקס,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
420,1,2493,פרץ,נפתלי,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
421,1,2494,דבורה,נצר,נקבה,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
422,1,2508,יזהר,סמילנסקי,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
423,1,2509,משה,סנה,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
424,1,2512,יוסף,ספיר,זכר,117,ציונים כלליים,54,חבר/ת סיעה
425,1,2516,יוסף,סרלין,זכר,117,ציונים כלליים,54,חבר/ת סיעה
426,1,2531,ישעיהו,פורדר,זכר,123,מפלגה פרוגרסיבית,54,חבר/ת סיעה
427,1,2546,דוד-צבי,פנקס,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
428,1,2548,השל,פרומקין,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
429,1,2551,אליעזר,פרי,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
430,1,2555,אליעזר,פרמינגר,זכר,129,מפלגה קומוניסטית ישראלית,54,חבר/ת סיעה
431,1,2555,אליעזר,פרמינגר,זכר,977,הקומוניסטים העברים,54,חבר/ת סיעה
432,1,2555,אליעזר,פרמינגר,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
433,1,2557,שושנה,פרסיץ,נקבה,117,ציונים כלליים,54,חבר/ת סיעה
434,1,2571,אהרן,ציזלינג,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
435,1,2578,הלל,קוק,זכר,115,תנועת החרות,54,חבר/ת סיעה
436,1,2584,יעקב,קליבנוב,זכר,117,ציונים כלליים,54,חבר/ת סיעה
437,1,2586,משה,קלמר,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
438,1,2588,יצחק,קנב,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
439,1,2590,אליעזר,קפלן,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
440,1,2598,חנן,רובין,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
441,1,2600,פנחס,רוזן,זכר,123,מפלגה פרוגרסיבית,54,חבר/ת סיעה
442,1,2605,ישראל,רוקח,זכר,117,ציונים כלליים,54,חבר/ת סיעה
443,1,2607,אסתר,רזיאל-נאור,נקבה,115,תנועת החרות,54,חבר/ת סיעה
444,1,2610,יעקב,ריפתין,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
445,1,2613,דוד,רמז,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
446,1,2616,ברל,רפטור,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
447,1,2617,מנחם,רצון,זכר,105,מפלגת פועלים מאוחדת,54,חבר/ת סיעה
448,1,2618,אברהם,רקנטי,זכר,115,תנועת החרות,54,חבר/ת סיעה
449,1,2619,אברהם חיים,שאג,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
450,1,2631,זלמן,שזר,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
451,1,2639,בכור-שלום,שיטרית,זכר,119,ספרדים ועדות מזרח,54,חבר/ת סיעה
452,1,2651,יהודית,שמחונית,נקבה,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
453,1,2657,אריה,שפטל,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
454,1,2661,חיים משה,שפירא,זכר,131,חזית דתית מאוחדת,54,חבר/ת סיעה
455,1,2665,יוסף,שפרינצק,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
456,1,2666,ראובן,שרי,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
457,1,2114,משה,שרת,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
458,1,2671,אפרים,תבורי,זכר,109,מפלגת פועלי ארץ-ישראל,54,חבר/ת סיעה
0,2,2605,ישראל,רוקח,זכר,,,43,חבר הכנסת
1,2,2607,אסתר,רזיאל-נאור,נקבה,,,61,חברת הכנסת
2,2,2609,אלימלך-שמעון,רימלט,זכר,,,43,חבר הכנסת
3,2,2610,יעקב,ריפתין,זכר,,,43,חבר הכנסת
4,2,2615,יצחק,רפאל,זכר,,,43,חבר הכנסת
5,2,2627,אליעזר,שוסטק,זכר,,,43,חבר הכנסת
6,2,2631,זלמן,שזר,זכר,,,43,חבר הכנסת
7,2,2639,בכור-שלום,שיטרית,זכר,,,43,חבר הכנסת
8,2,2661,חיים משה,שפירא,זכר,,,43,חבר הכנסת
9,2,2662,יעקב-שמשון,שפירא,זכר,,,43,חבר הכנסת
10,2,2663,זאב,שפר,זכר,,,43,חבר הכנסת
11,2,2665,יוסף,שפרינצק,זכר,,,43,חבר הכנסת
12,2,2666,ראובן,שרי,זכר,,,43,חבר הכנסת
13,2,2670,בנימין,ששון-סילס,זכר,,,43,חבר הכנסת
14,2,2671,אפרים,תבורי,זכר,,,43,חבר הכנסת
15,2,2663,זאב,שפר,זכר,,,70,סגן יושב-ראש הכנסת
16,2,2516,יוסף,סרלין,זכר,,,70,סגן יושב-ראש הכנסת
17,2,2462,בנימין,מינץ,זכר,,,70,סגן יושב-ראש הכנסת
18,2,2441,חנה,למדן,נקבה,,,71,סגנית יושב-ראש הכנסת
19,2,2665,יוסף,שפרינצק,זכר,,,122,יושב–ראש הכנסת
20,2,2531,ישעיהו,פורדר,זכר,,,43,חבר הכנסת
21,2,2564,רחל,צברי,נקבה,,,61,חברת הכנסת
22,2,2584,יעקב,קליבנוב,זכר,,,70,סגן יושב-ראש הכנסת
23,2,2448,גולדה,מאיר,נקבה,,,61,חברת הכנסת
24,2,2454,ג'בר,מועדי,זכר,,,43,חבר הכנסת
25,2,2461,עדה,מימון,נקבה,,,61,חברת הכנסת
26,2,2462,בנימין,מינץ,זכר,,,43,חבר הכנסת
27,2,2464,שמואל,מיקוניס,זכר,,,43,חבר הכנסת
28,2,2471,יעקב,מרידור,זכר,,,43,חבר הכנסת
29,2,2478,מרדכי,נורוק,זכר,,,43,חבר הכנסת
30,2,2484,יעקב,ניצני,זכר,,,43,חבר הכנסת
31,2,2488,מרדכי,נמיר,זכר,,,43,חבר הכנסת
32,2,2493,פרץ,נפתלי,זכר,,,43,חבר הכנסת
33,2,2494,דבורה,נצר,נקבה,,,61,חברת הכנסת
34,2,2500,זלמן,סוזאייב,זכר,,,43,חבר הכנסת
35,2,2504,אברהם,סטופ,זכר,,,43,חבר הכנסת
36,2,2508,יזהר,סמילנסקי,זכר,,,43,חבר הכנסת
37,2,2509,משה,סנה,זכר,,,43,חבר הכנסת
38,2,2512,יוסף,ספיר,זכר,,,43,חבר הכנסת
39,2,2516,יוסף,סרלין,זכר,,,43,חבר הכנסת
40,2,2542,ראובן,פלדמן,זכר,,,43,חבר הכנסת
41,2,2544,ג'ורג',פלש,זכר,,,43,חבר הכנסת
42,2,2546,דוד-צבי,פנקס,זכר,,,43,חבר הכנסת
43,2,2551,אליעזר,פרי,זכר,,,43,חבר הכנסת
44,2,2554,שלמה,פרלשטיין,זכר,,,43,חבר הכנסת
45,2,2557,שושנה,פרסיץ,נקבה,,,61,חברת הכנסת
46,2,2571,אהרן,ציזלינג,זכר,,,43,חבר הכנסת
47,2,2575,משה,קול,זכר,,,43,חבר הכנסת
48,2,2584,יעקב,קליבנוב,זכר,,,43,חבר הכנסת
49,2,2586,משה,קלמר,זכר,,,43,חבר הכנסת
50,2,2587,ברוך,קמין,זכר,,,43,חבר הכנסת
51,2,2589,מסעד,קסיס,זכר,,,43,חבר הכנסת
52,2,2590,אליעזר,קפלן,זכר,,,43,חבר הכנסת
53,2,2598,חנן,רובין,זכר,,,43,חבר הכנסת
54,2,2600,פנחס,רוזן,זכר,,,43,חבר הכנסת
55,2,2114,משה,שרת,זכר,,,43,חבר הכנסת
56,2,2123,בנימין,אבניאל,זכר,,,43,חבר הכנסת
57,2,2131,משה,אונא,זכר,,,43,חבר הכנסת
58,2,2133,יעקב,אורי,זכר,,,43,חבר הכנסת
59,2,2134,ברוך,אזניה,זכר,,,43,חבר הכנסת
60,2,2136,בבה,אידלסון,נקבה,,,61,חברת הכנסת
61,2,2137,עזרא,איכילוב,זכר,,,43,חבר הכנסת
62,2,2144,סיף-אלדין,אלזועבי,זכר,,,43,חבר הכנסת
63,2,2145,אריה,אלטמן,זכר,,,43,חבר הכנסת
64,2,2149,אליהו,אלישר,זכר,,,43,חבר הכנסת
65,2,2159,עמי,אסף,זכר,,,43,חבר הכנסת
66,2,2161,יוסף,אפרתי,זכר,,,43,חבר הכנסת
67,2,2163,מאיר,ארגוב,זכר,,,43,חבר הכנסת
68,2,2167,חיים,אריאב,זכר,,,43,חבר הכנסת
69,2,2170,משה,ארם,זכר,,,43,חבר הכנסת
70,2,2171,זלמן,ארן,זכר,,,43,חבר הכנסת
71,2,2173,לוי,אשכול,זכר,,,43,חבר הכנסת
72,2,2177,שמחה,בבה,זכר,,,43,חבר הכנסת
73,2,2179,מנחם,בגין,זכר,,,43,חבר הכנסת
74,2,2181,יוחנן,בדר,זכר,,,43,חבר הכנסת
75,2,2185,חיים,בוגר,זכר,,,43,חבר הכנסת
76,2,2187,יוסף,בורג,זכר,,,43,חבר הכנסת
77,2,2188,שמעון,בז'רנו,זכר,,,43,חבר הכנסת
78,2,2194,יצחק,בן-אהרן,זכר,,,43,חבר הכנסת
79,2,2195,אריה,בן-אליעזר,זכר,,,43,חבר הכנסת
80,2,2197,חיים,בן-אשר,זכר,,,43,חבר הכנסת
81,2,2198,דוד,בן-גוריון,זכר,,,43,חבר הכנסת
82,2,2199,זלמן,בן-יעקב,זכר,,,43,חבר הכנסת
83,2,2203,שלמה-ישראל,בן-מאיר,זכר,,,43,חבר הכנסת
84,2,2207,יצחק,בן-צבי,זכר,,,43,חבר הכנסת
85,2,2210,מרדכי,בנטוב,זכר,,,43,חבר הכנסת
86,2,2211,רוסתם,בסטוני,זכר,,,43,חבר הכנסת
87,2,2215,ישראל,בר-יהודה,זכר,,,43,חבר הכנסת
88,2,2218,דוד,בר-רב-האי,זכר,,,43,חבר הכנסת
89,2,2219,הרצל,ברגר,זכר,,,43,חבר הכנסת
90,2,2221,אברהם,ברמן,זכר,,,43,חבר הכנסת
91,2,2223,פרץ,ברנשטיין,זכר,,,43,חבר הכנסת
92,2,2235,עקיבא,גוברין,זכר,,,43,חבר הכנסת
93,2,2248,ישראל,גורי,זכר,,,43,חבר הכנסת
94,2,2259,אליהו-משה,גנחובסקי,זכר,,,43,חבר הכנסת
95,2,2263,שמעון,גרידי,זכר,,,43,חבר הכנסת
96,2,2266,אברהם,גרנות,זכר,,,43,חבר הכנסת
97,2,2271,אברהם,דויטש,זכר,,,43,חבר הכנסת
98,2,2279,שמואל,דיין,זכר,,,43,חבר הכנסת
99,2,2295,דוד,הכהן,זכר,,,43,חבר הכנסת
100,2,2297,אליהו,הכרמלי,זכר,,,43,חבר הכנסת
101,2,2299,שלמה,הלל,זכר,,,43,חבר הכנסת
102,2,2301,יחזקאל,הן,זכר,,,43,חבר הכנסת
103,2,2306,בן-ציון,הראל,זכר,,,43,חבר הכנסת
104,2,2313,אברהם,הרצפלד,זכר,,,43,חבר הכנסת
105,2,2314,יזהר,הררי,זכר,,,43,חבר הכנסת
106,2,2318,אסתר,וילנסקה,נקבה,,,61,חברת הכנסת
107,2,2319,מאיר,וילנר,זכר,,,43,חבר הכנסת
108,2,2325,זרח,ורהפטיג,זכר,,,43,חבר הכנסת
109,2,2340,שלום,זיסמן,זכר,,,43,חבר הכנסת
110,2,2344,אמיל,חביבי,זכר,,,43,חבר הכנסת
111,2,2348,יעקב,חזן,זכר,,,43,חבר הכנסת
112,2,2349,מיכאל,חזני,זכר,,,43,חבר הכנסת
113,2,2352,פארס,חמדאן,זכר,,,43,חבר הכנסת
114,2,2354,סאלח,חניפס,זכר,,,43,חבר הכנסת
115,2,2359,נחום,חת,זכר,,,43,חבר הכנסת
116,2,2362,ז'ניה,טברסקי,נקבה,,,61,חברת הכנסת
117,2,2363,תופיק,טובי,זכר,,,43,חבר הכנסת
118,2,2375,דב,יוסף,זכר,,,43,חבר הכנסת
119,2,2381,מאיר,יערי,זכר,,,43,חבר הכנסת
120,2,2389,ישראל,ישעיהו-שרעבי,זכר,,,43,חבר הכנסת
121,2,2390,אידוב,כהן,זכר,,,43,חבר הכנסת
122,2,2401,חיים,כהן-מגורי,זכר,,,43,חבר הכנסת
123,2,2404,קלמן,כהנא,זכר,,,43,חבר הכנסת
124,2,2405,אברהם,כלפון,זכר,,,43,חבר הכנסת
125,2,2407,יונה,כסה,זכר,,,43,חבר הכנסת
126,2,2408,שרה,כפרית,נקבה,,,61,חברת הכנסת
127,2,2414,בת-שבע,כצנלסון,נקבה,,,61,חברת הכנסת
128,2,2416,פנחס,לבון,זכר,,,43,חבר הכנסת
129,2,2417,שלמה,לביא,זכר,,,43,חבר הכנסת
130,2,2423,קדיש,לוז,זכר,,,43,חבר הכנסת
131,2,2427,יצחק-מאיר,לוין,זכר,,,43,חבר הכנסת
132,2,2431,שלמה,לורינץ,זכר,,,43,חבר הכנסת
133,2,2433,אליעזר,ליבנה,זכר,,,43,חבר הכנסת
134,2,2434,דוד,ליבשיץ,זכר,,,43,חבר הכנסת
135,2,2441,חנה,למדן,נקבה,,,61,חברת הכנסת
136,2,2442,חיים,לנדאו,זכר,,,43,חבר הכנסת
137,2,2661,חיים משה,שפירא,זכר,,,39,שר
138,2,2661,חיים משה,שפירא,זכר,,,39,שר
139,2,2516,יוסף,סרלין,זכר,,,39,שר
140,2,2493,פרץ,נפתלי,זכר,,,39,שר
141,2,2493,פרץ,נפתלי,זכר,,,39,שר
142,2,2114,משה,שרת,זכר,,,39,שר
143,2,2114,משה,שרת,זכר,,,39,שר
144,2,2114,משה,שרת,זכר,,,39,שר
145,2,2114,משה,שרת,זכר,,,39,שר
146,2,2661,חיים משה,שפירא,זכר,,,39,שר
147,2,2661,חיים משה,שפירא,זכר,,,39,שר
148,2,2661,חיים משה,שפירא,זכר,,,39,שר
149,2,2661,חיים משה,שפירא,זכר,,,39,שר
150,2,2661,חיים משה,שפירא,זכר,,,39,שר
151,2,2114,משה,שרת,זכר,,,45,ראש הממשלה
152,2,2114,משה,שרת,זכר,,,45,ראש הממשלה
153,2,2639,בכור-שלום,שיטרית,זכר,,,39,שר
154,2,2639,בכור-שלום,שיטרית,זכר,,,39,שר
155,2,2661,חיים משה,שפירא,זכר,,,39,שר
156,2,2661,חיים משה,שפירא,זכר,,,39,שר
157,2,2590,אליעזר,קפלן,זכר,,,39,שר
158,2,2590,אליעזר,קפלן,זכר,,,39,שר
159,2,2590,אליעזר,קפלן,זכר,,,50,סגן ראש הממשלה
160,2,2600,פנחס,רוזן,זכר,,,39,שר
161,2,2600,פנחס,רוזן,זכר,,,39,שר
162,2,2600,פנחס,רוזן,זכר,,,39,שר
163,2,2605,ישראל,רוקח,זכר,,,39,שר
164,2,2605,ישראל,רוקח,זכר,,,39,שר
165,2,2512,יוסף,ספיר,זכר,,,39,שר
166,2,2512,יוסף,ספיר,זכר,,,39,שר
167,2,2516,יוסף,סרלין,זכר,,,39,שר
168,2,2516,יוסף,סרלין,זכר,,,39,שר
169,2,2546,דוד-צבי,פנקס,זכר,,,39,שר
170,2,2448,גולדה,מאיר,נקבה,,,57,שרה
171,2,2448,גולדה,מאיר,נקבה,,,57,שרה
172,2,2448,גולדה,מאיר,נקבה,,,57,שרה
173,2,2448,גולדה,מאיר,נקבה,,,57,שרה
174,2,2493,פרץ,נפתלי,זכר,,,39,שר
175,2,2493,פרץ,נפתלי,זכר,,,39,שר
176,2,2493,פרץ,נפתלי,זכר,,,39,שר
177,2,2416,פנחס,לבון,זכר,,,39,שר
178,2,2416,פנחס,לבון,זכר,,,39,שר
179,2,2416,פנחס,לבון,זכר,,,39,שר
180,2,2427,יצחק-מאיר,לוין,זכר,,,39,שר
181,2,2375,דב,יוסף,זכר,,,39,שר
182,2,2375,דב,יוסף,זכר,,,39,שר
183,2,2375,דב,יוסף,זכר,,,39,שר
184,2,2375,דב,יוסף,זכר,,,39,שר
185,2,2375,דב,יוסף,זכר,,,39,שר
186,2,2375,דב,יוסף,זכר,,,39,שר
187,2,2375,דב,יוסף,זכר,,,39,שר
188,2,2280,בן-ציון,דינור,זכר,,,39,שר
189,2,2280,בן-ציון,דינור,זכר,,,39,שר
190,2,2280,בן-ציון,דינור,זכר,,,39,שר
191,2,2280,בן-ציון,דינור,זכר,,,39,שר
192,2,2223,פרץ,ברנשטיין,זכר,,,39,שר
193,2,2173,לוי,אשכול,זכר,,,39,שר
194,2,2173,לוי,אשכול,זכר,,,39,שר
195,2,2198,דוד,בן-גוריון,זכר,,,45,ראש הממשלה
